,timestamp,webUrl,headline,sectionName,site,bodyContent,article_length,author_name
122,2022-01-13,https://www.cnn.com/2022/01/13/us/harris-county-texas-deputy-fatal-car-crash/index.html,"A Texas deputy chasing a suspect in his vehicle collides with another car, killing its driver and injuring child passengers",US,CNN,"A Harris County, Texas, deputy pursuing a robbery suspect in his vehicle was involved in a collision with another vehicle Wednesday night that killed its driver and injured two child passengers, Houston police said. The deputy was in pursuit in northeast Houston of a car suspected of being involved with an earlier armed robbery that had refused to pull over for a traffic stop, Houston Police Department Assistant Chief Chandra Hatcher said at a news conference. The deputy had his vehicle’s lights and siren on as he approached an intersection, according to Hatcher, where he collided with a black vehicle. Authorities do not know which vehicle made initial impact with the other. The woman driving the black vehicle was declared dead at the scene, Hatcher said. An approximately five-year-old child was transported to a hospital in critical condition and an approximately two-year-old child is in stable condition. At one point, the deputy’s car caught fire and people inside a nearby store ran out to pull the deputy to safety, Hatcher said. The deputy was transported to a hospital and is in stable condition, according to Hatcher. A total of seven vehicles were involved in the crash, Hatcher said, and three other people were also transported to area hospitals with minor injuries. Authorities have not named the deputy nor those in the other vehicles. “First and foremost, on behalf of the Harris County Sheriff’s Office I want to extend our condolences to the family of the deceased female and we are also praying for the full recovery of the two children that have been injured in this crash,” Harris County Sheriff Ed Gonzalez said at the news conference. The suspect being pursued by the deputy fled the scene, Gonzalez said in a tweet. Houston Police are leading the investigation into the crash, and the Harris County District Attorney’s Office and Harris County Sheriff’s Office are also investigating the collision, according to Hatcher. The Harris County Sheriff’s Office and Houston Police will work together on the robbery investigation, Gonzalez said at the news conference.",2095.0,Chris Boyette
123,2022-01-13,https://www.cnn.com/2022/01/11/us/abandoned-baby-dumpster-stable-condition-mother-charged/index.html,A baby is in stable condition after three people found him in a dumpster and called police,US,CNN,"A newborn baby is in stable condition after people looking through a dumpster found the infant and called authorities, said the acting police chief in Hobbs, New Mexico. Two men and a woman called 911 late Friday and reported they had found a baby. The group told officers they had been going through a dumpster looking for anything of value when they heard what they thought was a baby crying and removed a black trash bag and found the baby inside, authorities said. The woman in the group held the boy, trying to keep it warm, while one of the men called police, Chief August Fons said at a Monday news conference. “We just a found a baby in the trash,” a man can be heard saying in a 911 call audio, according to local news station KRQE. “He’s freezing cold and he’s… very, very, very weak,” a woman is heard saying in the call, according to KRQE. The group’s “collective quick response to this emergency, including notification of 911, was absolutely pivotal in saving this baby’s life,” the chief said. The baby was taken by an officer and given to EMS personnel and transferred to a local hospital before being airlifted to a medical facility in Lubbock, Texas. The baby is in stable condition, Fons said. Investigators looked through surveillance footage from a nearby store and saw a white vehicle pulling up to the dumpster around 2 p.m. that day and a young woman exited the vehicle, removed a black trash bag from the car and threw it in the dumpster before driving away, Fons said. The baby was in the dumpster for about six hours before being found, he added. The 18-year-old mother was charged with attempted first-degree murder and alternatively, felony abuse of a child, Fons said. She was arrested and processed into jail on Saturday evening and released shortly after. An attorney representing the young woman said that “whatever happened is already a tragedy for her family and the community.” On Wednesday, a judge ordered that the young woman be put under house arrest with a GPS monitor and that she not be allowed to leave her parents’ home except for legal appointments, religious worship, medical needs and education. Her attorney said the accused is a high school student. The young woman voluntarily met with detectives during their investigation and told them that she was unaware she was pregnant until Thursday, when she went to the doctor for “abdominal pain and constipation,” the chief said at the news conference. She told investigators that on Friday she experienced stomach pain and “unexpectedly gave birth,” he said. “She further explained that she panicked, did not know what to do or who to call,” Fons added. The mother then placed the baby in trash bags and drove around before deciding to put the baby in the dumpster. The young woman’s parents told investigators they did not know their daughter was pregnant and were only aware that she was having some stomach problems, authorities said. Authorities are now working to set up an interview with the alleged father of the baby. “These types of calls often stay with officers long after they are resolved, often for many, many years, sometimes forever, ” Fons said. Anyone who wants to make a donation towards the child can do so at the New Mexico Children Youth & Families Department office, the release added. The police and fire departments are designated as Safe Haven sites, the chief added. “A person may leave an infant with a staff of a safe haven site without being subjected to criminal prosecution for abandonment or abuse if the infant was born within 90 days of being left at the safe haven site, as determined within a reasonable degree of medical certainty, and not left in a condition that would constitute abandonment or abuse of a child,” Fons said. The chief advised anyone who may be in a similar situation to contact authorities for help.",3853.0,Michelle Watson
124,2022-01-13,https://www.cnn.com/2022/01/12/us/aim-leader-clyde-bellecourt-dies-85/index.html,"Clyde Bellecourt, Native American civil rights leader, dies at 85",US,CNN,"Clyde Bellecourt, a Native American civil rights leader who founded the influential group American Indian Movement (AIM), died Tuesday of cancer at the age of 85, his wife, Peggy Bellecourt, and Minnesota’s Hennepin County medical examiner confirmed to CNN on Wednesday. Bellecourt co-founded AIM in 1968 to help advocate for tribal sovereignty and better housing and opportunities for Native Americans in Minnesota and across the US. He was the group’s last living original founder. “It (AIM) created an awakening on a national level of our people,” his niece and current AIM’s Executive Leader Lisa Bellinger told CNN affiliate WCCO. “It was never just a job for him. It was a way of life.” Some of the group’s early work involved protecting Indigenous people against police brutality. By patrolling neighborhoods and taking down badge numbers, the group tried to hold police accountable and prevent Indigenous people from having their rights violated. Bellecourt eventually became the co-chair of the Minneapolis Police Community Relations Council. “Clyde Bellecourt sparked a movement in Minneapolis that spread worldwide. His fight for justice and fairness leaves behind a powerful legacy that will continue to inspire people across our state and nation for generations to come,” Minnesota Gov. Tim Walz posted on Twitter. Throughout his life, Bellecourt worked to make jobs, health care, education and legal services accessible to Native American communities. “Today, we lost a civil rights leader who fought for more than a half-century on behalf of Indigenous people in Minnesota and around the world. Indian Country benefited from Clyde Bellecourt’s activism – he cleared a path for so many of us. Journey well, Neegawnwaywidung,” Minnesota Lt. Gov Peggy Flannigan tweeted. Bellecourt inspired other Native American activists like Winona LaDuke, who is the executive director of Honor the Earth. “Clyde Bellecourt worked most of his life upholding the rights and dignity of Indigenous people in North America. But his charisma and influence were felt worldwide,” she told CNN in a statement. “Like his beloved fellow founders of the American Indian Movement (AIM) he was a powerful inspiration to a generation of activists and supporters, and his legacy will continue for the next seven generations and beyond.” AIM began in 1968 when Native American community activists in Minneapolis called a meeting out of frustration over decades of federal Indian policy and systemic discrimination. About 200 people showed up, according to the Gale Family Library in Minnesota. Bellecourt, along with George Mitchell and Dennis Banks, would go on to lead a movement born out of “ferment and determination.” Although the Minnesota group started out as a local movement that tackled poverty, poor housing and treaty rights, they later grew to a national movement. In 1972, AIM joined the Trail of Broken Treaties. The walk began on the West Coast and ended in Washington, DC. AIM and other groups were demanding that the government fulfill its treaty commitments, according to the Minnesota Historical Society’s MNopedia. AIM members eventually took over the Bureau of Indian Affairs building. “After nearly a week, the Nixon administration agreed to consider their demands and pay for them to return home. The action made AIM a target of COINTELPRO, the FBI’s covert operation meant to disrupt domestic political organizations,” according to MNopedia. AIM’s leaders drew the attention of the FBI and the CIA for tactics that were considered militant by some. In 1973, the group took over Wounded Knee on the Pine Ridge Reservation in South Dakota to protest the US and tribal governments. The 71-day occupation had periods of violence and two people died in a shootout. Bellecourt was one of the first to advocate against the use of racist names in the sports world and helped create the National Coalition on Racism in Sports and the Media in 1991. He called for the former Washington Redskins to change their name and in 1992 he was a part of the group that protested the Super Bowl headlining the Washington team and the Buffalo Bills. The team finally changed its name to the Washington Football Team in 2020 after years of advocacy on the part of many. Bellecourt also helped organize marches in Minneapolis during the 1991 World Series, when the Minnesota Twins faced the Atlanta Braves, and the 1992 Super Bowl when the Redskins played the Buffalo Bills, the Star Tribune reported.",4486.0,Caroll Alvarado
125,2022-01-13,https://www.cnn.com/2022/01/12/us/letter-mailed-76-years-ago-delivered-trnd/index.html,A letter from an American soldier has been delivered to his family – 76 years after he mailed it,US,CNN,"Angelina Gonsalves received an unexpected, yet cherished, delivery from the US Postal Service last month – a letter her late husband wrote to his mother while deployed overseas in 1945. The letter was written by Sgt. John Gonsalves, a 22-year-old Army soldier stationed in Germany. He was writing to check in on his family and let his mom know that he believed he’d be coming home to Massachusetts soon. The letter, dated December 6, 1945 – written several months after World War II ended – would never make it to his mother’s house. But 76 years and three days later, it was delivered by the USPS to his widow. “I got to read it and it was wonderful,” Angelina Gonsalves, of Woburn, Massachusetts, told CNN on Wednesday. “It is in really good condition. I was amazed by that myself.” Angelina and John didn’t know each other when he wrote that letter. The two were married in 1953 and had five sons. In 2015, John died at the age of 92. In the two-page letter to his mother, also named Angelina, John discusses the “lousy” food options and weather in Bad Orb, where he was stationed, stating the sun hasn’t been out but for half a day in a month. He closes the letter by sending his love to the family. The front of the envelope has a six cents stamp attached. “It was a joy to see her face light up reading his words,” Brian Gonsalves, Angelina and John’s son, told CNN. “To be able to see her read something he wrote and look back at that history, it’s something she’ll always have now.” So where was the letter hiding all this time? That part is unclear, but late last year it was found at the USPS Pittsburgh processing center, according to a letter from the USPS that was sent to Angelina along with John’s letter. Employees at the center recognized the importance of the soldier’s letter and that it was part of a family’s history, so they started trying to track down John’s next of kin. “We are aware of the passing of your husband in 2015 (our condolences),” reads the letter from the USPS. “By virtue of some dedicated sleuth work by postal employees at this facility, we were able to determine your address, hence this letter delivery to you, albeit 76 years delayed. Due to the age and significance to your family history, delivering this letter was of utmost importance to us.” Angelina received the letter on December 9, just before the holidays, which her son said was a nice Christmas gift. “It felt like he came back for the holiday season,” he said.",2468.0,Amanda Jackson
126,2022-01-13,https://www.cnn.com/2022/01/11/us/new-york-bronx-apartment-fire-tuesday/index.html,"All 17 victims of Bronx apartment fire, including 2-year-old, died of smoke inhalation, NYC medical examiner rules",US,CNN,"All 17 victims from a fire in a Bronx apartment building on Sunday died of smoke inhalation, according to the New York City Office of the Chief Medical Examiner (OCME). The manner of death was determined to be an accident for them all, said OCME director of public affairs Julie Bolcer. The determination comes after an electric space heater sparked a fire in a duplex unit, flooding the 19-story apartment building with smoke. Several space heaters had been running for days inside the apartment where the deadly fire started, a fire official told CNN. The heaters, including the one that sparked the blaze, were discovered after firefighters sifted through the rubble, the official said. Fire officials said that the smoke was able to spread because the door of that apartment and the door from the stairwell to the 15th floor were left open, even though the doors were supposed to close automatically. Eight of the victims were children, including a 2-year-old boy, two 5-year-old girls and a 6-year-old boy. Police released a full list of their names and ages: Fatoumata Drammeh, 50, female; Foutmala Drammeh, 21, female; Muhammed Drammeh, 12, male; Nyumaaisha Drammeh, 19, female; Haji Dukary, 49, male; Fatoumata Dukureh, 5, female; Haja Dukureh, 37, female; Mariam Dukureh, 11, female; Mustapha Dukureh, 12, male; Omar Jambang, 6, male; Sera Janneh, 27, female; Haouwa Mahamadou, 5, female; Seydou Toure, 12, male; Fatoumata Tunkara, 43, female; Isatou Jabbie, 31, female; Hagi Jawara, 47, male; Ousmane Konteh, 2, male. Some residents who survived the fire can return to the top floor apartments, the New York City Emergency Management (NYCEM) told CNN on Tuesday. “Some residents are now able to relocate apartments on the top floors,” said spokeswoman Ines Bebea. “The process is ongoing and evolving.” The agency was unable to provide a timeline for when or how many people will reenter the building, as the building’s management is notifying residents individually and “not rushing people back into their apartments,” Bebea said. New York City Department of Buildings records show that the building was listed with a Partial Vacate Order on Tuesday after a structural stability inspection was conducted on Monday. The return of some residents comes as officials are looking for long-term solutions to ensure a similar tragedy never happens again. “The two values that matter most to all of us are our family and our homes, and to lose both in the span of a single tragedy is terrifying and traumatic to an extent that few of us can imagine,” US Rep. Ritchie Torres, who represents the area where the fire took place, told CNN on Monday. Tenants and relatives of the victims of the fire filed a class-action lawsuit against the current and previous owners of the building seeking $2 billion in damages, according to court documents. The city and various entities were also given notice of a separate class-action lawsuit seeking $1 billion in damages for alleged negligence in enforcing building codes. In a statement to CNN, New York City Law Department press secretary Nicholas Paolucci said, “This was a horrific tragedy and too many lives were lost. There is an active investigation into this tragic incident. We’ll review the claim.” City data shows there were at least four heat-related complaints and one complaint about a defective self-closing door reported last year to the Department of Housing Preservation and Development, the agency that oversees housing development violations in the city. Some violations had been repaired, according to the agency. “HPD is working to make sure that critical violations have been addressed and apartments are safe for return,” spokesperson Jeremy House told CNN in a statement Wednesday. Bronx Park Phase III Preservation LLC, which purchased the complex in 2019 and is named in one of the lawsuits, issued a short statement. “We are devastated by this terrible tragedy and are cooperating fully with the Fire Department and other agencies as they continue to investigate.” Attorney Robert Vilensky said he represents 22 plaintiffs in the lawsuits but expects that number to grow. The lawsuit against the building owners alleges the defendants were negligent on several fronts, including failing to ensure smoke detectors were working, failing to provide adequate heat, failing to have an intercom system and failing to have a sprinkler system. The building’s doors and reports of malfunctioning smoke alarms are a focus of the investigation, Fire Commissioner Daniel Nigro said. Building conditions will also be a topic for a new task force of federal, state and local leaders who say they’re focused on policies and potential legislation that can prevent further tragedies. Torres announced the task force Monday alongside Bronx Borough President Vanessa Gibson and local City Council members Oswald Feliz and Pierina Sanchez. “There are underlying issues that we are facing every day with fire alarms and sprinkler systems and exits, and heat and hot water, and basic necessities that every resident and tenant of New York City should be afforded,” Gibson said. The focus on legislation is one part of a four-prong plan by leaders, which also includes ensuring permanent housing for those whose units were destroyed, that those displaced can return to their units as soon as possible and providing any services needed for those affected. In addition to looking into the enforcement of New York’s laws requiring self-closing doors, Torres said the group would also explore whether current minimum heating requirements are sufficient. The Bronx building’s heating appeared to be working, Torres said, but residents still felt the need to use space heaters to keep warm. Built in 1972, the building was federally funded, so it may have been built outside the New York City fire code, Nigro said Sunday, adding it was unlikely to have been a factor in the fire. At a news conference Monday, New York firefighter union representatives confirmed the building was not required to adhere to city fire codes. “We have to clarify in federal law that federal developments, federally regulated and subsidized developments, should be subject to local fire codes and housing codes and building codes. That every American have access to safe and affordable housing, including housing that’s safe from fires,” Torres told CNN’s Jim Sciutto. Residents of the 120-unit building have said the fire alarms in the building often malfunctioned, so when they sounded Sunday morning, Daisy Mitchell told CNN she “didn’t pay it no mind.” But then Mitchell’s husband began to smell smoke in their 10th-floor unit and they encountered thick smoke when they went to investigate. “I went to the stairs, I opened the door, it just blew me back (to) the house,” she added. “If I’d stayed out there for another three seconds, I would have been gone, too.” Karen Dejesus lives on the same floor as the apartment that caught fire and said the flames encroached on her residence. “I can see the flames, I can see the smoke and everything, you know, coming into my apartment,” Dejesus said. Dejesus said firefighters broke down her door to rescue her, her granddaughter and her son. They had to climb out of a window to escape the flames. She, too, noted fire alarms in the building often went off. “So many of us were used to hearing that fire alarm go off so it was like second nature to us,” she said. “Not until I actually seen the smoke coming in the door, I realized it was a real fire and I heard people yelling help, help, help.” Mamadou Wague said he was jolted awake Sunday morning by the sound of his children yelling, “Fire! Fire!” Wague lives on the third floor of the building with his eight kids, who range in age from 6 months to 18 years old. His family wasn’t able to flee the building because there was too much smoke, he said. Terrified, they waited in a neighbor’s apartment, putting wet towels under the doors, until firefighters arrived 15 to 30 minutes later to escort them down the stairs. Wague, an Uber driver who immigrated to the US from Mali in 2000, said the fire burned all his family’s belongings. “Everything is gone in my apartment,” he said. “Everything is gone.” The Red Cross has provided emergency housing to 22 families, representing 56 adults and 25 children, the group said in a statement. Nfamar Kebe said at least one of his relatives died in the fire and his nephew’s 2-year-old son is hospitalized, fighting for his life. But Kebe, who came to the US from Guinea 35 years ago, said the building and the community is home to many West African immigrants who have become part of his extended family. “We are one community,” he says. “When we meet here, we are the same family.” Many of those in the building were Muslim immigrants from the West African nation of The Gambia. The country’s ambassador told CNN the building had been a beloved home for many such immigrants over the years. “I think a lot of Gambians who came here, they stayed there before they moved anywhere else,” said Ambassador Dawda Docka Fadera. This was kind of a first port of call, this building. It’s a building Gambians have a lot of attachment to.”",9196.0,Kelly McCleary
127,2022-01-13,https://www.cnn.com/2022/01/13/us/remote-learning-school-districts-omicron/index.html,Some major school districts shift to remote learning because of staffing shortages and Omicron spread,US,CNN,"The spread of the highly transmissible Omicron coronavirus variant is forcing some US schools to halt in-person learning because of high case rates and teacher absences. The vast majority of schools are operating as normal. But at least 2,141 schools were not offering in-person learning as of Thursday, according to data company Burbio, which aggregates data based on school calendars and other sources. That’s an improvement from the more than 2,800 schools that were not open Tuesday for in-person learning. And districts in Los Angeles, Chicago and Atlanta moved forward with returns to classrooms this week. Still, several large public school districts announced in just the past few days they were temporarily moving to remote learning. Here is a snapshot of some of the large districts that have done so: Cincinnati: Cincinnati Public Schools have temporarily gone to remote learning because of staff shortages from “increased community spread of Covid-19,” the district said Monday. In-person learning could resume on Monday, January 24, if staffing levels are sufficient, the district said. Indianapolis: Indianapolis Public Schools will have remote learning for middle and high schools Thursday and Friday, “based on the number of staff absences, including Covid-19 isolation and quarantines at the middle and high school levels,” the district announced Wednesday. The district said it plans to reopen those schools for in-person learning on Wednesday, January 19, following two days when students already had been scheduled to have no school. Las Vegas area: Nevada’s Clark County School District – the fourth-largest in the US – said it is taking a “five-day pause” starting Friday to deal with its “extreme staffing shortages based on the high number of positive Covid-19 cases.” Students will not have school Friday or on January 18; Monday was already scheduled as a day off for Martin Luther King Jr. Day. Minneapolis: Minneapolis Public Schools will temporarily move to online learning from Friday through Thursday, January 27, “in response to a significant reduction in staff available to work in person due to Covid-19,” the district said Wednesday. No school will be held January 28 because of teacher conferences, so in-person learning will resume January 31, after a weekend. Oklahoma City: The entire district will hold online learning the rest of this week and plans to return in-person on Tuesday, after the Martin Luther King Jr. holiday. “Unfortunately, we continue to see a significant number of our teachers, instructional and support staff and students out across the district due to illness or other circumstances,” a message Wednesday from Superintendent Sean McDaniel reads. “Even after working to reassign staff at all levels across the district, we have determined that we can no longer adequately sustain a safe and meaningful learning environment for our students.” Philadelphia: Nearly a third of the city’s 323 schools have shifted to remote learning because of a combination of the threshold level of positive cases of Covid-19 and a review of staffing data. “We will continue to make school-by-school decisions based on the most current staffing data, and ask that you prepare for the possibility of virtual learning at any time,” Superintendent Dr. William Hite said Tuesday. Rochester, New York: Many of the schools there are open, but 21 are doing remote learning until Tuesday because of staff absences. Santa Fe, New Mexico: Schools there will go virtual beginning January 18, with a return to in-person instruction planned for January 24 “if conditions improve,” according to the district. The shift is due to a spike in Covid-19 cases, Superintendent Larry Chavez said Tuesday. “SFPS ended last week with 361 cases involving students and staff, the largest ever in one week for our district, with many still being investigated,” Chavez said. “Cases could rise to near 600 this week, and we have seen increased spread in classrooms.”",3980.0,Jason Hanna
128,2022-01-13,https://www.cnn.com/2022/01/12/us/gabby-petito-brian-laundrie-moab-police-report/index.html,Independent investigator recommends Utah officers who stopped Gabby Petito and Brian Laundrie be placed on probation,US,CNN,"Two police officers who responded to a domestic violence call involving Gabby Petito and Brian Laundrie last year in Moab, Utah, should be put on probation for what the city called “several unintentional mistakes” made during the encounter, according to an independent investigator. Petito and Laundrie were traveling through Moab on August 12 as part of a lengthy road trip when police responded to a call in which a witness said he saw the couple involved in a domestic dispute before driving away. Officers pulled the couple over after the van exceeded the speed limit, abruptly left its lane and struck a curb, according to a police report. Body camera video from Officers Eric Pratt and Daniel Robbins shows Petito and Laundrie – who were engaged – admitting to having a fight in which Petito said she struck her fiancé first. During lengthy conversations recorded on the bodycams, Pratt said Petito must be booked into jail since, under the domestic violence statutes of Utah, she is considered the primary aggressor and Laundrie the victim. Both Petito and Laundrie objected, and the officers eventually agreed not to charge Petito as long as she and Laundrie agreed to spend the night apart. In the independent investigative report, Capt. Brandon Ratcliffe with the Price City Police Department said the officers neglected their duty by failing to press any charges. “I believe the officers responded to a domestic violence call and had probable cause an act of domestic violence had been committed,” said Ratcliffe. “This should have meant an arrest was made, either by citation or custody.” However, Ratcliffe noted that there appeared to be only sufficient evidence to charge Petito in the matter, not Laundrie. As part of their vanlife road trip, which was chronicled on social media, Petito and Laundrie later traveled to Grand Teton National Park in Wyoming before Laundrie returned alone to his parents’ home in Florida on September 1. After Petito was reported missing by her family, her remains were found in Wyoming in mid-September. A coroner said she died by strangulation. Laundrie disappeared just days after Petito was reported missing. He was found dead in a Florida nature reserve October 20 of a self-inflicted gunshot wound to the head. The FBI described Laundrie as a “person of interest” in Petito’s disappearance but an arrest warrant only accused him of illegally using another person’s debit card and PIN number and was not tied to her death. Ratcliffe, who was assigned by the city to review the incident, said he could not speculate on whether different actions by the officers in August could have prevented Petito’s death. “Would Gabby be alive today if this case was handled differently? That is an impossible question to answer despite it being the answer many people want to know,” the report says. “Nobody knows and nobody will ever know the answer to that question.” In a statement, the city did not address any potential discipline for the two officers but said it “intends to implement the report’s recommendations” on new policies for the police department, including additional domestic violence training and legal training for officers. “Based on the report’s findings, the City of Moab believes our officers showed kindness, respect and empathy in their handling of this incident,” the city’s statement said. In an interview for the investigation, Pratt said that while he accepts that he may have made mistakes in conducting the stop, he is still haunted by Petito’s death. “I do care. I am devastated about it,” he said. “I cared that day and I still care. I don’t think the public gets that we…I don’t know if they know we care. I don’t know if they know.” Ratcliffe writes in his report that, at the time, neither officer knew his actions were wrong, “They both believed at the time they were making the right decision based on the totality of the circumstances that were presented,” he says. CNN has reached out to both Pratt and Robbins for a response.",4005.0,Andy Rose
129,2022-01-13,https://www.cnn.com/2022/01/10/us/california-pilot-rescued-train-crash/index.html,Officers pulled an injured pilot from a crashed plane moments before a train slammed into wreckage,US,CNN,"A commuter train speeding toward them, the police officers rush to the wrecked airplane on the tracks – its bloodied pilot still inside. “Go, go, go!” an officer yells as they drag the apparently disoriented pilot to safety. Four seconds later, the Metrolink train’s horn blasts as it rips through the empty plane, body camera video of the rescue Friday afternoon in a Los Angeles neighborhood shows. Three officers involved in the rescue told CNN’s Kate Bolduan on Monday what happened at the scene. “It wasn’t until I heard one of my coworkers behind me say, ‘The train is coming and we need to get him out now,’” said Officer Christopher Aboyte. “At that point I never actually turned to see the train, just focused on getting the pilot out and getting away from that aircraft since there  was a lot of aircraft fuel on the ground,” Aboyte said. “It happened so fast, we didn’t really have that much time to think,” said Officer Damian Castro. “All I could think was try to get this man to safety, didn’t really want to look back to see how far the train was coming, you could hear it coming,” he said. “It’s pretty surreal,” said Sgt. Joseph Cavestany, after looking at all of the video of the rescue. Aboyte did not have an update on the pilot’s condition, but said the man had complained of a headache at the scene. “I’m hopeful that’s all he had, he did have some lacerations on his face but I do not know the extent of those injuries but he was conscious and talking to me and he knew very well where he was and what had happened,” he said. “It was a close call, I’m just grateful we all made it all out OK,” said Castro. “It was just unbelievable,” he added. “This incident just happened to be caught on multiple cameras but we, the officers, do our best to do this type of thing every day where we remain professional and handle our business,” said Cavestany. The pilot had been the only person on the private, single-engine Cessna 172 when it crashed, said Rick Breitenfeldt, spokesperson for the Federal Aviation Administration. “We have no reports of injuries to anyone on the ground,” he told CNN. The pilot was taken to a regional trauma center, according to a news release from the Los Angeles Fire Department, whose Foothill Division responded in the Pacoima neighborhood. The extent of the pilot’s injuries were not disclosed. CNN has reached out to Metrolink for updates on the condition of the train crew and passengers. The pilot had taken off from nearby Whiteman Airport before crashing, Breitenfeldt said. The plane “lost power (and) crashed onto tracks” near Whiteman Airport, LAPD’s Operations-Valley Bureau tweeted. The FAA and the National Transportation Safety Board ​will investigate, Breitenfeldt said. “The NTSB will be in charge of the investigation and will provide all updates,” he said.",2822.0,Josh Campbell
130,2022-01-12,https://www.cnn.com/2022/01/11/us/young-dolph-murder-suspects-in-custody/index.html,3 men arrested in connection with the fatal shooting of rapper Young Dolph,US,CNN,"Three men are in custody after federal and local authorities arrested them in connection with the fatal shooting of rapper Young Dolph. The rapper, whose real name was Adolph Robert Thornton Jr., was fatally shot November 17, 2021, at Makeda’s Homemade Butter Cookies in Memphis, Tennessee. The 36-year-old is survived by two children. The three men arrested in connection with the rapper’s killing are Justin Johnson, 23; Shondale Barnett, 27, and Cornelius Smith, 32, authorities have said. Memphis Police Chief C.J. Davis said additional arrests could possibly be made as the investigation into Young Dolph’s death continues. She said citizens’ tips were key in capturing the suspects. “We also would like to thank the hundreds of citizens, not just from this area but from around the country, who provided tips throughout this investigation to ensure these individuals were brought to justice,” Davis said. Johnson was captured in Indiana by the US Marshals Service on Tuesday, according to a news release from the federal agency. Johnson – who is also a rapper by the name of Straight Drop – had been wanted for first-degree murder. After announcing a reward of $15,000 asking for information leading to Johnson’s capture, law enforcement received more than 500 tips, US Marshal Tyreece Miller said at a news conference Wednesday.  Law enforcement officers searched for Johnson in Indianapolis, Dallas, Houston, Atlanta, and Hampton, Virginia, Miller said. Investigators received a tip Tuesday that Johnson was traveling on Highway 42 in Indiana. Investigators contacted the Great Lakes US Marshals Regional Fugitive Task Force for assistance, and they were able to stop Johnson’s vehicle at a truck stop in Brazil, Indiana, where he was taken into custody without incident, Miller said. Shondale Barnett, 27, was also arrested Tuesday. Barnett was the passenger of the vehicle Johnson was driving Tuesday, according to Miller. Barnett faces charges of accessory after the fact first-degree murder for “providing assistance” to Johnson, the US Marshals Service and Shelby County District Attorney’s office said Wednesday. Johnson and Barnett were taken to separate county jails in Indiana. Barnett is being held at the Clay County jail waiting to be extradited back to Shelby County, according to Miller. Johnson was taken to the Knox County jail, and he was booked on a violation of federal supervised release, Miller said. Johnson went before a federal magistrate for the Southern District of Indiana Wednesday morning for the charge. “He waived his identity hearing, and he waived his bond hearing, so in essence, he has agreed to come back to face the federal supervised release charges in the Western District of Tennessee,” Miller said. Cornelius Smith is the other man arrested in connection to Young Dolph’s death. Smith was arrested December 9 in Southaven, about 210 miles northeast of Memphis, on an auto theft warrant involving the white Mercedes Benz used in Young Dolph’s shooting, according to a news release from the Shelby County District Attorney General’s Office. Authorities discovered the vehicle was taken in a November 10 carjacking. The vehicle was then found November 20 after a tip that it had been abandoned shortly after Young Dolph’s killing three days prior, the release said. Smith was indicted on first-degree murder charges Tuesday as well as on additional counts of attempted first-degree murder, convicted felon in possession of a firearm, employment of a firearm in the commission of a dangerous felony and theft of property over $10,000, the release said. The attempted murder charge stems from Young Dolph’s brother, who was with the rapper at the time of his death. Smith had been in custody in the DeSoto County Jail, but was extradited and transferred to the Shelby County Jail on Tuesday. CNN could not immediately determine whether Cornelius Smith or Justin Johnson have obtained legal counsel.",3942.0,Amir Vera
131,2022-01-12,https://www.cnn.com/2022/01/12/us/philadelphia-fire-christmas-tree/index.html,"Fatal Philadelphia fire likely started with a lighter igniting a Christmas tree, fire commissioner says",US,CNN,"It’s a “near certainty” that a Philadelphia duplex fire that claimed 12 lives was started by a lighter igniting a Christmas tree on the second floor of the building, city Fire Commissioner Adam Thiel said Tuesday. Thiel said that one of their sources of information, in combination with an exhaustive investigation, was a 5-year-old child who survived the fire. “We believe with certainty, so 99 to 100% confidence, that the first item ignited in this blaze was a Christmas tree,” Thiel said. “We believe with near certainty, based on the evidence, that the ignition source for that tree was a lighter that was located nearby.” While he said the child was a witness and gave a version of events, they cannot say definitively who started the fire. Investigators found that the child was the only person on the second floor where the tree and lighter were found when the blaze started, Thiel added. “So we are left with the words of that 5-year-old child, that traumatized 5-year-old child, to help us understand how the lighter and the tree came together with tragic consequences,” Thiel told reporters. “Because we have disproved any other theories or hypotheses, based on the incredible level of expertise that we brought including ATF national response team and all the other partners that contributed to this investigation.” Firefighters responded to the blaze at around 6:40 a.m. last Wednesday at the three-story row house, which had been legally divided into two apartments, officials said. Responders found “heavy fire” in a kitchen area at the front of the second floor of the building, officials said. There was “nothing slowing that fire from moving,” said Philadelphia Deputy Fire Commissioner Craig Murphy, who told reporters during a news conference Thursday that city police and the ATF Philadelphia branch were assisting with the investigation. The home is owned by the Philadelphia Housing Authority, a municipal agency that leases homes to people with low income.",1980.0,Taylor Romine
